Codigo Departamento	Departamento	Codigo Municipio	Municipio	Nivel para indicadores	Ano	Grado	Inscritos Total	Inscritos Hombres	Inscritos Mujeres	Repitentes Total	Repitentes Hombres	Repitentes Mujeres	No promovidos Total	No promovidos Hombres	No promovidos Mujeres	Desertores Total	Desertores Hombres	Desertores Mujeres	Fracaso Escolar Total	Fracaso Escolar Mujeres	Fracaso Escolar Hombres	Tasa de Conservación Hombres	Tasa de Conservación Mujeres	Tasa de Conservación Total
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2015	4	1557	786	771	167	98	69	248	148	100	110	61	49	0.23	0.19	0.27	0.92	0.94	0.93
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2015	5	1312	680	632	68	48	20	151	96	55	99	60	39	0.19	0.15	0.23	0.91	0.94	0.92
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2015	6	1130	615	515	35	23	12	54	33	21	57	37	20	0.1	0.08	0.11	0.94	0.96	0.95
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2016	1	2193	1159	1034	133	75	58	583	328	255	161	98	63	0.34	0.31	0.37	0.92	0.94	0.93
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2016	2	1858	991	867	401	228	173	405	232	173	110	66	44	0.28	0.25	0.3	0.93	0.95	0.94
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2016	3	1523	774	749	55	24	31	270	139	131	91	50	41	0.24	0.23	0.24	0.94	0.95	0.94
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2016	4	1282	666	616	24	14	10	213	126	87	88	50	38	0.23	0.2	0.26	0.92	0.94	0.93
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2016	5	1214	599	615	112	72	40	120	68	52	63	32	31	0.15	0.13	0.17	0.95	0.95	0.95
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2016	6	1137	573	564	60	37	23	44	31	13	46	26	20	0.08	0.06	0.1	0.95	0.96	0.96
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2017	1	2167	1080	1087	505	285	220	521	266	255	146	84	62	0.31	0.29	0.32	0.92	0.94	0.93
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2017	2	1848	964	884	345	194	151	397	209	188	100	58	42	0.27	0.26	0.28	0.94	0.95	0.95
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2017	3	1581	824	757	214	109	105	287	166	121	85	50	35	0.24	0.21	0.26	0.94	0.95	0.95
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2017	4	1276	663	613	141	85	56	164	101	63	69	39	30	0.18	0.15	0.21	0.94	0.95	0.95
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2017	5	1012	512	500	64	36	28	81	48	33	52	27	25	0.13	0.12	0.15	0.95	0.95	0.95
13	HUEHUETENANGO	8	SAN PEDRO SOLOMA	PRIMARIA	2017	6	1101	550	551	36	25	11	54	36	18	42	27	15	0.09	0.06	0.11	0.95	0.97	0.96
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2013	1	436	241	195	18	13	5	114	61	53	47	28	19	0.37	0.37	0.37	0.88	0.9	0.89
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2013	2	380	226	154	6	4	2	62	35	27	11	7	4	0.19	0.2	0.19	0.97	0.97	0.97
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2013	3	309	175	134	4	2	2	45	29	16	23	12	11	0.22	0.2	0.23	0.93	0.92	0.93
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2014	1	367	227	140	15	9	6	120	66	54	12	7	5	0.36	0.42	0.32	0.97	0.96	0.97
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2014	2	362	201	161	11	7	4	72	39	33	5	4	1	0.21	0.21	0.21	0.98	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2014	3	361	216	145	9	7	2	43	27	16	1	1	0	0.12	0.11	0.13	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2015	1	381	234	147	31	18	13	133	90	43	9	5	4	0.37	0.32	0.41	0.98	0.97	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2015	2	298	188	110	5	3	2	46	28	18	4	5	-1	0.17	0.15	0.18	0.97	1.01	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2015	3	365	203	162	17	12	5	72	38	34	2	0	2	0.2	0.22	0.19	1	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2016	1	434	267	167	7	4	3	123	78	45	9	6	3	0.3	0.29	0.31	0.98	0.98	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2016	2	287	170	117	16	11	5	38	26	12	8	6	2	0.16	0.12	0.19	0.96	0.98	0.97
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2016	3	282	175	107	2	2	0	37	20	17	4	2	2	0.15	0.18	0.13	0.99	0.98	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2017	1	417	241	176	27	18	9	82	63	19	14	11	3	0.23	0.13	0.31	0.95	0.98	0.97
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2017	2	366	220	146	4	3	1	56	38	18	11	9	2	0.18	0.14	0.21	0.96	0.99	0.97
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	BASICO	2017	3	267	160	107	6	2	4	29	18	11	10	7	3	0.15	0.13	0.16	0.96	0.97	0.96
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2013	4	148	64	84	1	1	0	52	29	23	-17	-16	-1	0.24	0.26	0.2	1.25	1.01	1.11
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2013	5	123	70	53	2	2	0	69	32	37	-3	1	-4	0.54	0.62	0.47	0.99	1.08	1.02
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2013	6	108	48	60	0	0	0	20	10	10	-1	-1	0	0.18	0.17	0.19	1.02	1	1.01
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2014	4	158	80	78	0	0	0	64	38	26	9	4	5	0.46	0.4	0.53	0.95	0.94	0.94
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2014	5	151	70	81	0	0	0	35	14	21	0	0	0	0.23	0.26	0.2	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2014	6	104	59	45	0	0	0	14	5	9	0	0	0	0.13	0.2	0.08	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2015	4	165	83	82	2	1	1	14	10	4	10	5	5	0.15	0.11	0.18	0.94	0.94	0.94
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2015	5	134	67	67	0	0	0	20	11	9	2	0	2	0.16	0.16	0.16	1	0.97	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2015	6	91	46	45	0	0	0	1	0	1	1	0	1	0.02	0.04	0	1	0.98	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2016	4	148	80	68	10	5	5	42	23	19	11	6	5	0.36	0.35	0.36	0.93	0.93	0.93
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2016	5	147	69	78	1	0	1	14	11	3	1	0	1	0.1	0.05	0.16	1	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2016	6	47	23	24	0	0	0	3	1	2	0	0	0	0.06	0.08	0.04	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2017	4	144	79	65	3	2	1	29	20	9	2	2	0	0.22	0.14	0.28	0.97	1	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2017	5	123	67	56	0	0	0	13	6	7	3	2	1	0.13	0.14	0.12	0.97	0.98	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	DIVERSIFICADO	2017	6	70	32	38	0	0	0	1	1	0	2	2	0	0.04	0	0.09	0.94	1	0.97
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2013	0	10	4	6	0	0	0	0	0	0	-1	0	-1	-0.1	-0.17	0	1	1.17	1.1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2013	1	17	9	8	0	0	0	0	0	0	-1	-1	0	-0.06	0	-0.11	1.11	1	1.06
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2013	2	14	9	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2013	3	93	46	47	0	0	0	0	0	0	24	14	10	0.26	0.21	0.3	0.7	0.79	0.74
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2013	4	8	4	4	0	0	0	0	0	0	-18	-10	-8	-2.25	-2	-2.5	3.5	3	3.25
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2013	5	40	18	22	0	0	0	0	0	0	-2	-4	2	-0.05	0.09	-0.22	1.22	0.91	1.05
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2013	6	192	94	98	0	0	0	0	0	0	-908	-444	-464	-4.73	-4.73	-4.72	5.72	5.73	5.73
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2013	9	937	467	470	0	0	0	0	0	0	937	467	470	1	1	1	0	0	0
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2014	0	6	5	1	0	0	0	0	0	0	0	1	-1	0	-1	0.2	0.8	2	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2014	1	15	5	10	0	0	0	0	0	0	0	-1	1	0	0.1	-0.2	1.2	0.9	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2014	2	18	9	9	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2014	3	17	10	7	0	0	0	0	0	0	-40	-20	-20	-2.35	-2.86	-2	3	3.86	3.35
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2014	4	41	21	20	0	0	0	0	0	0	38	19	19	0.93	0.95	0.9	0.1	0.05	0.07
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2014	5	57	40	17	0	0	0	0	0	0	4	4	0	0.07	0	0.1	0.9	1	0.93
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2014	6	950	490	460	0	0	0	0	0	0	65	28	37	0.07	0.08	0.06	0.94	0.92	0.93
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2015	0	5	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2015	1	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2015	2	11	7	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2015	3	46	24	22	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2015	5	40	21	19	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2015	6	985	499	486	0	0	0	0	0	0	17	12	5	0.02	0.01	0.02	0.98	0.99	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2016	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2016	1	9	2	7	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2016	2	8	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2016	3	35	15	20	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2016	4	1	1	0	0	0	0	0	0	0	0	0	0	0	#DIV/0	0	1	#DIV/0	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2016	5	72	39	33	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2016	6	1012	498	514	0	0	0	0	0	0	16	7	9	0.02	0.02	0.01	0.99	0.98	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2017	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2017	1	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2017	2	12	4	8	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2017	3	44	23	21	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2017	4	2	2	0	0	0	0	0	0	0	0	0	0	0	#DIV/0	0	1	#DIV/0	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2017	5	93	45	48	0	0	0	0	0	0	1	1	0	0.01	0	0.02	0.98	1	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PREPRIMARIA	2017	6	1174	603	571	0	0	0	0	0	0	6	3	3	0.01	0.01	0	1	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2013	1	1341	698	643	188	100	88	220	117	103	8	5	3	0.17	0.16	0.17	0.99	1	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2013	2	1513	788	725	256	135	121	312	168	144	17	12	5	0.22	0.21	0.23	0.98	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2013	3	1500	749	751	200	102	98	198	119	79	29	10	19	0.15	0.13	0.17	0.99	0.97	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2013	4	1408	723	685	99	59	40	151	80	71	15	7	8	0.12	0.12	0.12	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2013	5	1156	589	567	46	24	22	80	40	40	26	8	18	0.09	0.1	0.08	0.99	0.97	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2013	6	1063	577	486	5	2	3	6	5	1	20	8	12	0.02	0.03	0.02	0.99	0.98	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2014	1	1346	665	681	154	91	63	244	129	115	12	0	12	0.19	0.19	0.19	1	0.98	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2014	2	1415	743	672	251	139	112	263	158	105	22	15	7	0.2	0.17	0.23	0.98	0.99	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2014	3	1357	715	642	134	78	56	177	88	89	28	15	13	0.15	0.16	0.14	0.98	0.98	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2014	4	1386	685	701	91	51	40	94	43	51	24	14	10	0.09	0.09	0.08	0.98	0.99	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2014	5	1297	670	627	33	20	13	95	55	40	23	11	12	0.09	0.08	0.1	0.98	0.98	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2014	6	1034	536	498	2	1	1	14	4	10	20	13	7	0.03	0.03	0.03	0.98	0.99	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2015	1	1478	773	705	222	117	105	308	165	143	14	7	7	0.22	0.21	0.22	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2015	2	1351	704	647	249	153	96	263	142	121	13	7	6	0.2	0.2	0.21	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2015	3	1296	652	644	166	85	81	186	94	92	4	-1	5	0.15	0.15	0.14	1	0.99	1
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2015	4	1220	646	574	67	33	34	136	78	58	15	6	9	0.12	0.12	0.13	0.99	0.98	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2015	5	1302	658	644	54	40	14	134	70	64	19	10	9	0.12	0.11	0.12	0.98	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2015	6	1155	597	558	2	1	1	26	8	18	9	4	5	0.03	0.04	0.02	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2016	1	1465	752	713	44	22	22	266	146	120	18	11	7	0.19	0.18	0.21	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2016	2	1395	724	671	216	116	100	241	122	119	13	6	7	0.18	0.19	0.18	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2016	3	1235	642	593	18	6	12	171	103	68	13	6	7	0.15	0.13	0.17	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2016	4	1180	606	574	7	4	3	104	57	47	10	5	5	0.1	0.09	0.1	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2016	5	1136	610	526	50	25	25	91	41	50	16	9	7	0.09	0.11	0.08	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2016	6	1153	588	565	45	34	11	23	10	13	9	3	6	0.03	0.03	0.02	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2017	1	1512	765	747	241	135	106	241	130	111	26	11	15	0.18	0.17	0.18	0.99	0.98	0.98
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2017	2	1404	711	693	219	109	110	201	114	87	9	4	5	0.15	0.13	0.17	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2017	3	1302	696	606	150	90	60	149	74	75	8	5	3	0.12	0.13	0.11	0.99	1	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2017	4	1100	568	532	54	31	23	75	44	31	8	4	4	0.08	0.07	0.08	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2017	5	1092	568	524	37	20	17	73	43	30	11	5	6	0.08	0.07	0.08	0.99	0.99	0.99
13	HUEHUETENANGO	9	SAN ILDEFONSO IXTAHUACAN	PRIMARIA	2017	6	1025	559	466	5	3	2	21	14	7	10	4	6	0.03	0.03	0.03	0.99	0.99	0.99
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2013	1	109	69	40	0	0	0	35	22	13	9	6	3	0.4	0.4	0.41	0.91	0.93	0.92
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2013	2	112	85	27	1	1	0	35	29	6	13	7	6	0.43	0.44	0.42	0.92	0.78	0.88
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2013	3	100	70	30	3	3	0	24	18	6	4	3	1	0.28	0.23	0.3	0.96	0.97	0.96
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2014	1	127	81	46	1	0	1	29	20	9	19	11	8	0.38	0.37	0.38	0.86	0.83	0.85
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2014	2	96	63	33	5	4	1	24	15	9	6	3	3	0.31	0.36	0.29	0.95	0.91	0.94
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2014	3	89	73	16	0	0	0	7	7	0	3	2	1	0.11	0.06	0.12	0.97	0.94	0.97
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2015	1	127	97	30	3	3	0	29	25	4	35	30	5	0.5	0.3	0.57	0.69	0.83	0.72
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2015	2	87	56	31	4	3	1	17	12	5	9	6	3	0.3	0.26	0.32	0.89	0.9	0.9
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2015	3	79	50	29	0	0	0	20	10	10	7	4	3	0.34	0.45	0.28	0.92	0.9	0.91
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2016	1	154	97	57	0	0	0	34	23	11	22	14	8	0.36	0.33	0.38	0.86	0.86	0.86
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2016	2	112	71	41	0	0	0	11	8	3	5	3	2	0.14	0.12	0.15	0.96	0.95	0.96
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2016	3	81	50	31	0	0	0	2	1	1	5	2	3	0.09	0.13	0.06	0.96	0.9	0.94
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2017	1	101	63	38	5	5	0	35	20	15	11	9	2	0.46	0.45	0.46	0.86	0.95	0.89
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2017	2	137	83	54	2	1	1	41	25	16	10	6	4	0.37	0.37	0.37	0.93	0.93	0.93
13	HUEHUETENANGO	10	SANTA BARBARA	BASICO	2017	3	104	65	39	0	0	0	8	7	1	5	0	5	0.13	0.15	0.11	1	0.87	0.95
13	HUEHUETENANGO	10	SANTA BARBARA	DIVERSIFICADO	2015	4	7	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	10	SANTA BARBARA	DIVERSIFICADO	2016	4	2	2	0	0	0	0	0	0	0	1	1	0	0.5	#DIV/0	0.5	0.5	#DIV/0	0.5
13	HUEHUETENANGO	10	SANTA BARBARA	DIVERSIFICADO	2016	5	4	0	4	0	0	0	0	0	0	0	0	0	0	0	#DIV/0	#DIV/0	1	1
13	HUEHUETENANGO	10	SANTA BARBARA	DIVERSIFICADO	2017	4	6	3	3	0	0	0	1	0	1	0	0	0	0.17	0.33	0	1	1	1
13	HUEHUETENANGO	10	SANTA BARBARA	DIVERSIFICADO	2017	5	3	2	1	0	0	0	1	1	0	0	0	0	0.33	0	0.5	1	1	1
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2013	5	41	24	17	0	0	0	0	0	0	-2	0	-2	-0.05	-0.12	0	1	1.12	1.05
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2013	6	110	58	52	0	0	0	0	0	0	-255	-118	-137	-2.32	-2.63	-2.03	3.03	3.63	3.32
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2013	9	309	140	169	0	0	0	0	0	0	309	140	169	1	1	1	0	0	0
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2014	5	21	12	9	0	0	0	0	0	0	-15	-9	-6	-0.71	-0.67	-0.75	1.75	1.67	1.71
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2014	6	477	242	235	0	0	0	0	0	0	70	36	34	0.15	0.14	0.15	0.85	0.86	0.85
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2015	5	32	20	12	0	0	0	0	0	0	3	2	1	0.09	0.08	0.1	0.9	0.92	0.91
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2015	6	475	229	246	0	0	0	0	0	0	45	28	17	0.09	0.07	0.12	0.88	0.93	0.91
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2016	5	29	13	16	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2016	6	478	250	228	0	0	0	0	0	0	25	14	11	0.05	0.05	0.06	0.94	0.95	0.95
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2017	4	4	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2017	5	85	40	45	0	0	0	0	0	0	2	2	0	0.02	0	0.05	0.95	1	0.98
13	HUEHUETENANGO	10	SANTA BARBARA	PREPRIMARIA	2017	6	606	307	299	0	0	0	0	0	0	19	11	8	0.03	0.03	0.04	0.96	0.97	0.97
13	HUEHUETENANGO	10	SANTA BARBARA	PRIMARIA	2013	1	1303	621	682	291	138	153	380	184	196	38	22	16	0.32	0.31	0.33	0.96	0.98	0.97
13	HUEHUETENANGO	10	SANTA BARBARA	PRIMARIA	2013	2	1209	611	598	255	119	136	284	165	119	44	26	18	0.27	0.23	0.31	0.96	0.97	0.96
13	HUEHUETENANGO	10	SANTA BARBARA	PRIMARIA	2013	3	1123	561	562	146	72	74	215	105	110	41	19	22	0.23	0.23	0.22	0.97	0.96	0.96
13	HUEHUETENANGO	10	SANTA BARBARA	PRIMARIA	2013	4	1022	531	491	77	45	32	125	62	63	22	5	17	0.14	0.16	0.13	0.99	0.97	0.98
13	HUEHUETENANGO	10	SANTA BARBARA	PRIMARIA	2013	5	836	454	382	39	22	17	58	27	31	39	15	24	0.12	0.14	0.09	0.97	0.94	0.95
13	HUEHUETENANGO	10	SANTA BARBARA	PRIMARIA	2013	6	721	414	307	13	11	2	8	5	3	17	9	8	0.03	0.04	0.03	0.98	0.97	0.98
13	HUEHUETENANGO	10	SANTA BARBARA	PRIMARIA	2014	1	1372	671	701	317	152	165	372	176	196	128	53	75	0.36	0.39	0.34	0.92	0.89	0.91
